Id;Label;AltLabel;color
524;Mehran Marsha;Node_alt_524;#FF7F00
525;Mengestu Dinaw;Node_alt_525;#E6E6E6
526;Mengiste Maaza;Node_alt_526;#E6E6E6
527;Mernissi Fatima;Node_alt_527;#E6E6E6
528;Meyer Deon;Node_alt_528;#FF7F00
529;Meyer Stephenie;Node_alt_529;#E6E6E6
530;Millar Margaret;Node_alt_530;#E6E6E6
531;Minato Kanae;Node_alt_531;#FF7F00
532;Monge Emiliano;Node_alt_532;#FF7F00
533;Montalbán Manuel;Node_alt_533;#FF7F00
534;Morgan Sally;Node_alt_534;#E6E6E6
535;Moriarty Liane;Node_alt_535;#E6E6E6
536;Morris Heather;Node_alt_536;#E6E6E6
537;Morton Kate;Node_alt_537;#E6E6E6
538;Mukherjee Neel;Node_alt_538;#E6E6E6
539;Müller Herta;Node_alt_539;#FF7F00
540;Murakami Ryū;Node_alt_540;#FF7F00
541;Murata Sayaka;Node_alt_541;#FF7F00
542;Nafisi Azar;Node_alt_542;#E6E6E6
543;Naipaul VS;Node_alt_543;#E6E6E6
544;Nair Anita;Node_alt_544;#E6E6E6
545;Nettel Guadalupe;Node_alt_545;#FF7F00
546;Neuman Andrés;Node_alt_546;#FF7F00
547;Nevo Eshkol;Node_alt_547;#FF7F00
548;Nievo Ippolito;Node_alt_548;#FF7F00
549;Noah Trevor;Node_alt_549;#E6E6E6
550;Obioma Chigozie;Node_alt_550;#E6E6E6
551;Ōe Kenzaburō;Node_alt_551;#FF7F00
552;Ogawa Yōko;Node_alt_552;#FF7F00
553;Ohanesian Aline;Node_alt_553;#E6E6E6
554;Omotoso Yewande;Node_alt_554;#E6E6E6
555;Onuzo Chibundu;Node_alt_555;#E6E6E6
556;Orga Irfan;Node_alt_556;#FF7F00
557;Oyeyemi Helen;Node_alt_557;#E6E6E6
558;Pacat CS;Node_alt_558;#E6E6E6
559;Pamuk Orhan;Node_alt_559;#FF7F00
560;Park Yeonmi;Node_alt_560;#E6E6E6
561;Passarlay Gulwali;Node_alt_561;#E6E6E6
562;Passos John Dos;Node_alt_562;#E6E6E6
563;Patterson James;Node_alt_563;#E6E6E6
564;Pelevin Victor;Node_alt_564;#FF7F00
565;Pennac Daniel;Node_alt_565;#FF7F00
566;Perec Georges;Node_alt_566;#FF7F00
567;Pérez-Reverte Arturo;Node_alt_567;#FF7F00
568;Piglia Ricardo;Node_alt_568;#FF7F00
569;Piñeiro Claudia;Node_alt_569;#FF7F00
570;Platonov Andrei;Node_alt_570;#FF7F00
571;Queneau Raymond;Node_alt_571;#FF7F00
572;El Rashidi Yasmine;Node_alt_572;#E6E6E6
573;Revueltas José;Node_alt_573;#FF7F00
574;Reyes Emma;Node_alt_574;#FF7F00
575;Ringland Holly;Node_alt_575;#E6E6E6
576;Roberts Gregory;Node_alt_576;#E6E6E6
577;Roberts Nora;Node_alt_577;#E6E6E6
578;Roncagliolo Santiago;Node_alt_578;#FF7F00
579;Roy Arundhati;Node_alt_579;#E6E6E6
580;Rulfo Juan;Node_alt_580;#FF7F00
581;al-Sa'dawi Nawal;Node_alt_581;#FF7F00
582;Sabato Ernesto;Node_alt_582;#FF7F00
583;Sacheri Eduardo;Node_alt_583;#FF7F00
584;Sakuraba Kazuki;Node_alt_584;#FF7F00
585;Salih Tayeb;Node_alt_585;#FF7F00
586;Salmawy Mohamed;Node_alt_586;#FF7F00
587;Sánchez Clara;Node_alt_587;#FF7F00
588;Sansal Boualem;Node_alt_588;#FF7F00
589;Sapienza Goliarda;Node_alt_589;#FF7F00
590;Sartre Jean-Paul;Node_alt_590;#FF7F00
591;Schami Rafik;Node_alt_591;#FF7F00
592;Schätzing Frank;Node_alt_592;#FF7F00
593;Schweblin Samanta;Node_alt_593;#FF7F00
594;Sciascia Leonardo;Node_alt_594;#FF7F00
595;Seghers Anna;Node_alt_595;#FF7F00
596;Sendker Jan-Philipp;Node_alt_596;#FF7F00
597;Seth Vikram;Node_alt_597;#E6E6E6
598;Shafak Elif;Node_alt_598;#E6E6E6
599;Shalamov Varlam;Node_alt_599;#FF7F00
600;Shalev Meir;Node_alt_600;#FF7F00
601;Shalev Zeruya;Node_alt_601;#FF7F00
602;Shamsie Kamila;Node_alt_602;#E6E6E6
603;Shanbhag Vivek;Node_alt_603;#FF7F00
604;She Lao;Node_alt_604;#FF7F00
605;Shin Kyung-sook;Node_alt_605;#FF7F00
606;Shoneyin Lola;Node_alt_606;#E6E6E6
607;Yoshida Shūichi;Node_alt_607;#FF7F00
608;Sidhwa Bapsi;Node_alt_608;#E6E6E6
609;Simsion Graeme;Node_alt_609;#E6E6E6
610;Singer Isaac;Node_alt_610;#FF7F00
611;Singh Khushwant;Node_alt_611;#E6E6E6
612;Slimani Leïla;Node_alt_612;#FF7F00
613;Hwang Sok-yong;Node_alt_613;#FF7F00
614;Sholokhov Mikhail;Node_alt_614;#FF7F00
615;Sönmez Burhan;Node_alt_615;#FF7F00
616;Souad Souad;Node_alt_616;#FF7F00
617;Soyinka Wole;Node_alt_617;#E6E6E6
618;Stein Gertrude;Node_alt_618;#E6E6E6
619;St John Madeleine;Node_alt_619;#E6E6E6
620;Stowe Harriet;Node_alt_620;#E6E6E6
621;Sukegawa Durian;Node_alt_621;#FF7F00
622;Suzuki Kōji;Node_alt_622;#FF7F00
623;Swarup Vikas;Node_alt_623;#E6E6E6
624;Taibo II Paco Ignacio;Node_alt_624;#FF7F00
625;Takagi Akimitsu;Node_alt_625;#FF7F00
626;Tanizaki Jun'ichirō;Node_alt_626;#FF7F00
627;Tanpınar Ahmet Hamdi;Node_alt_627;#FF7F00
628;Tawada Yoko;Node_alt_628;#FF7F00
629;Teo Sharlene;Node_alt_629;#E6E6E6
630;Thiong'o Ngũgĩ wa;Node_alt_630;#FF7F00
631;Thúy Kim;Node_alt_631;#FF7F00
632;Toews Miriam;Node_alt_632;#E6E6E6
633;Travers PL;Node_alt_633;#E6E6E6
634;Tsiolkas Christos;Node_alt_634;#E6E6E6
635;Tutuola Amos;Node_alt_635;#E6E6E6
636;Ung Loung;Node_alt_636;#E6E6E6
637;van Niekerk Marlene;Node_alt_637;#FF7F00
638;Vásquez Juan Gabriel;Node_alt_638;#FF7F00
639;Verga Giovanni;Node_alt_639;#FF7F00
640;Viggers Karen;Node_alt_640;#E6E6E6
641;von Arnim Elizabeth;Node_alt_641;#E6E6E6
642;von Kleist Heinrich;Node_alt_642;#FF7F00
643;Wainaina Binyavanga;Node_alt_643;#E6E6E6
644;Wamariya Clemantine;Node_alt_644;#E6E6E6
645;Wataya Risa;Node_alt_645;#FF7F00
646;West Morris;Node_alt_646;#E6E6E6
647;White Patrick;Node_alt_647;#E6E6E6
648;Wilder Thornton;Node_alt_648;#E6E6E6
649;Winton Tim;Node_alt_649;#E6E6E6
650;Witting Amy;Node_alt_650;#E6E6E6
651;Wolf Christa;Node_alt_651;#FF7F00
652;Xiaolong Qiu;Node_alt_652;#E6E6E6
653;Xilonen Aura;Node_alt_653;#FF7F00
654;Xingjian Gao;Node_alt_654;#FF7F00
655;Xueqin Cao;Node_alt_655;#FF7F00
656;Yan Mo;Node_alt_656;#FF7F00
657;Yehoshua Abraham;Node_alt_657;#FF7F00
658;Yousafzai Malala;Node_alt_658;#E6E6E6
659;Zail Suzy;Node_alt_659;#E6E6E6
660;Zusak Markus;Node_alt_660;#E6E6E6
661;Zweig Stefan;Node_alt_661;#FF7F00
662;Achaari Mohammed;Node_alt_662;#FF7F00
663;Adams Douglas;Node_alt_663;#E6E6E6
664;Adams Richard;Node_alt_664;#E6E6E6
665;Ahmad Jamil;Node_alt_665;#E6E6E6
666;Aira César;Node_alt_666;#FF7F00
667;El Akkad Omar;Node_alt_667;#E6E6E6
668;Akutagawa Ryunosuke;Node_alt_668;#FF7F00
669;Altan Ahmet;Node_alt_669;#FF7F00
670;Alvarez Julia;Node_alt_670;#E6E6E6
671;Amis Kingsley;Node_alt_671;#E6E6E6
672;Anappara Deepa;Node_alt_672;#E6E6E6
673;Andrews VC;Node_alt_673;#E6E6E6
674;Angelou Maya;Node_alt_674;#E6E6E6
675;Ansay A. Manette;Node_alt_675;#E6E6E6
676;Archer Jeffrey;Node_alt_676;#E6E6E6
677;de Assis Machado Joaquim Maria;Node_alt_677;#FF7F00
678;Bach Richard;Node_alt_678;#E6E6E6
679;Baldwin James;Node_alt_679;#E6E6E6
680;Banville John;Node_alt_680;#E6E6E6
681;Barker Pat;Node_alt_681;#E6E6E6
682;Barnes Djuna;Node_alt_682;#E6E6E6
683;Barrie James Matthew;Node_alt_683;#E6E6E6
684;Beatty Paul;Node_alt_684;#E6E6E6
685;Benchley Peter;Node_alt_685;#E6E6E6
686;Benedetti Mario;Node_alt_686;#FF7F00
687;Binchy Maeve;Node_alt_687;#E6E6E6
688;Blatty William;Node_alt_688;#E6E6E6
689;Bloch Robert;Node_alt_689;#E6E6E6
690;Blyton Enid;Node_alt_690;#E6E6E6
691;Braddon Mary;Node_alt_691;#E6E6E6
692;Bradley Marion;Node_alt_692;#E6E6E6
693;Brink Andre;Node_alt_693;#E6E6E6
694;Bromfield Louis;Node_alt_694;#E6E6E6
695;Brontë Anne;Node_alt_695;#E6E6E6
696;Brookner Anita;Node_alt_696;#E6E6E6
697;Brown Fredric;Node_alt_697;#E6E6E6
698;Buarque Chico;Node_alt_698;#FF7F00
699;Buchan John;Node_alt_699;#E6E6E6
700;Buck Pearl S.;Node_alt_700;#E6E6E6
701;Burney Frances;Node_alt_701;#E6E6E6
702;Burns Anna;Node_alt_702;#E6E6E6
703;Burroughs Edgar;Node_alt_703;#E6E6E6
704;Butler Samuel;Node_alt_704;#E6E6E6
705;Buzzati Dino;Node_alt_705;#FF7F00
706;Campbell John;Node_alt_706;#E6E6E6
707;Catton Eleanor;Node_alt_707;#E6E6E6
708;Celine Louis Ferdinand;Node_alt_708;#FF7F00
709;Charriere Henri;Node_alt_709;#FF7F00
710;Chopin Kate;Node_alt_710;#E6E6E6
711;Clark Mary;Node_alt_711;#E6E6E6
712;Clavell James;Node_alt_712;#E6E6E6
713;Cleland John;Node_alt_713;#E6E6E6
714;Collins Suzanne;Node_alt_714;#E6E6E6
715;Collins Wilkie;Node_alt_715;#E6E6E6
716;Dazai Osamu;Node_alt_716;#FF7F00
717;Defoe Daniel;Node_alt_717;#E6E6E6
718;de Roberto Federico;Node_alt_718;#FF7F00
719;Döblin Alfred;Node_alt_719;#FF7F00
720;Doctorow EL;Node_alt_720;#E6E6E6
721;Doerr Anthony;Node_alt_721;#E6E6E6
722;Donleavy JP;Node_alt_722;#E6E6E6
723;Douglass Frederick;Node_alt_723;#E6E6E6
724;Doxiadis Apostolos;Node_alt_724;#FF7F00
725;Doyle Roddy;Node_alt_725;#E6E6E6
726;Edgeworth Maria;Node_alt_726;#E6E6E6
727;Ellison Ralph;Node_alt_727;#E6E6E6
728;Emecheta Buchi;Node_alt_728;#E6E6E6
729;Ende Michael;Node_alt_729;#FF7F00
730;Evans Nicholas;Node_alt_730;#E6E6E6
731;Evaristo Bernardine;Node_alt_731;#E6E6E6
732;Fallaci Oriana;Node_alt_732;#FF7F00
733;Farrell James Gordon;Node_alt_733;#E6E6E6
734;Faye Gaël;Node_alt_734;#FF7F00
735;Feiyu Bi;Node_alt_735;#FF7F00
736;Melchor Fernanda;Node_alt_736;#FF7F00
737;Fielding Henry;Node_alt_737;#E6E6E6
738;Fitch Janet;Node_alt_738;#E6E6E6
739;Fitzgerald Penelope;Node_alt_739;#E6E6E6
740;Fontane Theodor;Node_alt_740;#FF7F00
741;Forster Edward Morgan;Node_alt_741;#E6E6E6
742;Forsyth Frederick;Node_alt_742;#E6E6E6
743;Fowles John;Node_alt_743;#E6E6E6
744;Freeman Ru;Node_alt_744;#E6E6E6
745;Frey James;Node_alt_745;#E6E6E6
746;Gaarder Jostein;Node_alt_746;#FF7F00
747;Gaddis William;Node_alt_747;#E6E6E6
748;Galdos Benito Perez;Node_alt_748;#FF7F00
749;Gardner Erle Stanley;Node_alt_749;#E6E6E6
750;Gaskell Elizabeth;Node_alt_750;#E6E6E6
751;Genet Jean;Node_alt_751;#FF7F00
752;Glasgow Ellen;Node_alt_752;#E6E6E6
753;Glyn Elinor;Node_alt_753;#E6E6E6
754;Goldsmith Oliver;Node_alt_754;#E6E6E6
755;Grahame Kenneth;Node_alt_755;#E6E6E6
756;Greer Andrew Sean;Node_alt_756;#E6E6E6
757;Gurnah Abdulrazak;Node_alt_757;#E6E6E6
758;Hachtroudi Fariba;Node_alt_758;#FF7F00
759;Haggard Rider;Node_alt_759;#E6E6E6
760;Haley Alex;Node_alt_760;#E6E6E6
761;Halfon Eduardo;Node_alt_761;#FF7F00
762;Haratischwili Nino;Node_alt_762;#FF7F00
763;Harding Paul;Node_alt_763;#E6E6E6
764;Hašek Jaroslav;Node_alt_764;#FF7F00
765;Hegi Ursula;Node_alt_765;#E6E6E6
766;Heinlein Robert A.;Node_alt_766;#E6E6E6
767;Heller Joseph;Node_alt_767;#E6E6E6
768;Herbert Frank;Node_alt_768;#E6E6E6
769;Herlihy James;Node_alt_769;#E6E6E6
770;Hernandez Felisberto;Node_alt_770;#FF7F00
771;Herrera Yuri;Node_alt_771;#FF7F00
772;Heyer Georgette;Node_alt_772;#E6E6E6
773;Higgins Jack;Node_alt_773;#E6E6E6
774;Hilton James;Node_alt_774;#E6E6E6
775;Hinton SE;Node_alt_775;#E6E6E6
776;Hollinghurst Alan;Node_alt_776;#E6E6E6
777;Hume Fergus;Node_alt_777;#E6E6E6
778;Hustvedt Siri;Node_alt_778;#E6E6E6
779;Jacobson Howard;Node_alt_779;#E6E6E6
780;James Marlon;Node_alt_780;#E6E6E6
781;Jelloun Tahar Ben;Node_alt_781;#FF7F00
782;Jhabvala Ruth Prawer;Node_alt_782;#E6E6E6
783;Jong Erica;Node_alt_783;#E6E6E6
784;Kadare Ismail;Node_alt_784;#FF7F00
785;Kawakami Hiromi;Node_alt_785;#FF7F00
786;Kennedy William;Node_alt_786;#E6E6E6
787;Kerr Judith;Node_alt_787;#E6E6E6
788;Khoury Elias;Node_alt_788;#FF7F00
789;Kingsolver Barbara;Node_alt_789;#E6E6E6
790;Koestler Arthur;Node_alt_790;#FF7F00
791;Koonchung Chan;Node_alt_791;#FF7F00
792;Kuang RF;Node_alt_792;#E6E6E6
793;Kwan Kevin;Node_alt_793;#E6E6E6
794;Lagerkvist Pär;Node_alt_794;#FF7F00
795;Lagerlöf Selma;Node_alt_795;#FF7F00
796;LeBlanc Maurice;Node_alt_796;#FF7F00
797;Le Fanu Sheridan;Node_alt_797;#E6E6E6
798;L'Engle Madeleine;Node_alt_798;#E6E6E6
799;Lermontov Mikhail;Node_alt_799;#FF7F00
800;Leskov Nikolai;Node_alt_800;#FF7F00
801;Lively Penelope;Node_alt_801;#E6E6E6
802;Li Yiyun;Node_alt_802;#E6E6E6
803;Lowry Lois;Node_alt_803;#E6E6E6
804;Lurie Alison;Node_alt_804;#E6E6E6
805;MacDonald Ann-Marie;Node_alt_805;#E6E6E6
806;Mai Que Nguyễn Phan;Node_alt_806;#E6E6E6
807;Majumdar Megha;Node_alt_807;#E6E6E6
808;Makumbi Nansubuga Jennifer;Node_alt_808;#E6E6E6
809;Mantel Hilary;Node_alt_809;#E6E6E6
810;Puzo Mario;Node_alt_810;#E6E6E6
811;Markaris Petros;Node_alt_811;#FF7F00
812;Matar Hisham;Node_alt_812;#E6E6E6
813;Maturin Charles;Node_alt_813;#E6E6E6
814;McCourt Frank;Node_alt_814;#E6E6E6
815;McLeod Cynthia;Node_alt_815;#FF7F00
816;Metalious Grace;Node_alt_816;#E6E6E6
817;Millhauser Steven;Node_alt_817;#E6E6E6
818;Mitchell Margaret;Node_alt_818;#E6E6E6
819;Miyabe Miyuki;Node_alt_819;#FF7F00
820;Montgomery LM;Node_alt_820;#E6E6E6
821;Mulisch Harry;Node_alt_821;#FF7F00
822;Warren Patricia;Node_alt_822;#E6E6E6
823;Nelson Maggie;Node_alt_823;#E6E6E6
824;Nguyen Viet Thanh;Node_alt_824;#E6E6E6
825;Ondaatje Michael;Node_alt_825;#E6E6E6
826;Oppenheim Edward Phillips;Node_alt_826;#E6E6E6
827;Orczy Emma;Node_alt_827;#E6E6E6
828;Ozeki Ruth;Node_alt_828;#E6E6E6
829;Parkin Gaile;Node_alt_829;#E6E6E6
830;Pasolini Pier Paolo;Node_alt_830;#FF7F00
831;Bowles Paul;Node_alt_831;#E6E6E6
832;Pierre DBC;Node_alt_832;#E6E6E6
833;Powers Richard;Node_alt_833;#E6E6E6
834;Puig Manuel;Node_alt_834;#FF7F00
835;Queen Ellery;Node_alt_835;#E6E6E6
836;Radcliffe Ann;Node_alt_836;#E6E6E6
837;Rahimi Atiq;Node_alt_837;#FF7F00
838;Rawlings Marjorie Kinnan;Node_alt_838;#E6E6E6
839;Reage Pauline;Node_alt_839;#FF7F00
840;Reeve Clara;Node_alt_840;#E6E6E6
841;Renault Mary;Node_alt_841;#E6E6E6
842;Rendell Ruth;Node_alt_842;#E6E6E6
843;Restrepo Laura;Node_alt_843;#FF7F00
844;Rhys Jean;Node_alt_844;#E6E6E6
845;Rice Anne;Node_alt_845;#E6E6E6
846;Richardson Samuel;Node_alt_846;#E6E6E6
847;Robbins Harold;Node_alt_847;#E6E6E6
848;Rogers Rosemary;Node_alt_848;#E6E6E6
849;Rong Jiang;Node_alt_849;#FF7F00
850;Roth Joseph;Node_alt_850;#FF7F00
851;Roth Veronica;Node_alt_851;#E6E6E6
852;Russo Meredith;Node_alt_852;#E6E6E6
853;Russo Richard;Node_alt_853;#E6E6E6
854;Sabatini Rafael;Node_alt_854;#E6E6E6
855;Sand George;Node_alt_855;#FF7F00
856;Schlink Bernhard;Node_alt_856;#FF7F00
857;Schwarz Christina;Node_alt_857;#E6E6E6
858;Segal Erich;Node_alt_858;#E6E6E6
859;Selasi Taiye;Node_alt_859;#E6E6E6
860;Selvadurai Shyam;Node_alt_860;#E6E6E6
861;Sewell Anna;Node_alt_861;#E6E6E6
862;Sharp Margery;Node_alt_862;#E6E6E6
863;Sheldon Sidney;Node_alt_863;#E6E6E6
864;Shields Carol;Node_alt_864;#E6E6E6
865;Shimada Soji;Node_alt_865;#FF7F00
866;Shreve Anita;Node_alt_866;#E6E6E6
867;Sienkiewicz Henryk;Node_alt_867;#FF7F00
868;Smith Zadie;Node_alt_868;#E6E6E6
869;Sontag Susan;Node_alt_869;#E6E6E6
870;Spyri Johanna;Node_alt_870;#FF7F00
871;Stegner Wallace;Node_alt_871;#E6E6E6
872;Sterne Laurence;Node_alt_872;#E6E6E6
873;Stockett Kathryn;Node_alt_873;#E6E6E6
874;Stone Irving;Node_alt_874;#E6E6E6
875;Stout Rex;Node_alt_875;#E6E6E6
876;Stuart Douglas;Node_alt_876;#E6E6E6
877;Styron William;Node_alt_877;#E6E6E6
878;Tagore Rabindranath;Node_alt_878;#FF7F00
879;Tarkington Booth;Node_alt_879;#E6E6E6
880;Tarttelin Abigail;Node_alt_880;#E6E6E6
881;Thirkell Angela;Node_alt_881;#E6E6E6
882;Toole John Kennedy;Node_alt_882;#E6E6E6
883;Townsend Sue;Node_alt_883;#E6E6E6
884;Trollope Anthony;Node_alt_884;#E6E6E6
885;Tucker Wilson;Node_alt_885;#E6E6E6
886;Tyler Anne;Node_alt_886;#E6E6E6
887;Tyszka Alberto Barrera;Node_alt_887;#FF7F00
888;Updike John;Node_alt_888;#E6E6E6
889;Van Dine SS;Node_alt_889;#E6E6E6
890;Vidal Gore;Node_alt_890;#FF7F00
891;Villalobos Juan Pablo;Node_alt_891;#FF7F00
892;Novalis Novalis;Node_alt_892;#FF7F00
893;Wallace Lew;Node_alt_893;#E6E6E6
894;Walser Robert;Node_alt_894;#FF7F00
895;Wambaugh Joseph;Node_alt_895;#E6E6E6
896;Wells HG;Node_alt_896;#E6E6E6
897;Welty Eudora;Node_alt_897;#E6E6E6
898;Westlake Donald;Node_alt_898;#E6E6E6
899;Whitehead Colson;Node_alt_899;#E6E6E6
900;Winfrey Oprah;Node_alt_900;#E6E6E6
901;Wouk Herman;Node_alt_901;#E6E6E6
902;Wyndham John;Node_alt_902;#E6E6E6
903;Young William;Node_alt_903;#E6E6E6
904;Zambra Alejandro;Node_alt_904;#FF7F00
905;Faber Michael;Node_alt_905;#E6E6E6
906;Butler Octavia;Node_alt_906;#E6E6E6
907;Miller Madeline;Node_alt_907;#E6E6E6
908;Serrano Marcela;Node_alt_908;#FF7F00
909;Smith Wilbur;Node_alt_909;#E6E6E6
910;Aboulela Leila;Node_alt_910;#E6E6E6
911;Acker Kathy;Node_alt_911;#E6E6E6
912;Adam Claire;Node_alt_912;#E6E6E6
913;Ali Monica;Node_alt_913;#E6E6E6
914;Alsanea Rajaa;Node_alt_914;#E6E6E6
915;al-Shaykh Hanan;Node_alt_915;#FF7F00
916;Mutis Álvaro;Node_alt_916;#FF7F00
917;Nhật Ánh Nguyễn;Node_alt_917;#FF7F00
918;Arenas Reinaldo;Node_alt_918;#FF7F00
919;Arthurs Alexia;Node_alt_919;#E6E6E6
920;Avery Ellis;Node_alt_920;#E6E6E6
921;Bader Ali;Node_alt_921;#FF7F00
922;Bangqing Han;Node_alt_922;#FF7F00
923;Barakat Ibtisam;Node_alt_923;#E6E6E6
924;Barakat Najwa;Node_alt_924;#FF7F00
925;Barclay Florence L.;Node_alt_925;#E6E6E6
926;Barnes Margaret Ayer;Node_alt_926;#E6E6E6
927;Bastos Augusto Roa;Node_alt_927;#FF7F00
928;Bennett Arnold;Node_alt_928;#E6E6E6
929;Okri Ben;Node_alt_929;#E6E6E6
930;Berg Elizabeth;Node_alt_930;#E6E6E6
931;Bibish Bibish;Node_alt_931;#FF7F00
932;Bohjalian Chris;Node_alt_932;#E6E6E6
933;Boullosa Carmen;Node_alt_933;#FF7F00
934;Bradley Edward;Node_alt_934;#E6E6E6
935;Brown Charles;Node_alt_935;#E6E6E6
936;Brown William Wells;Node_alt_936;#E6E6E6
937;Cartland Barbara;Node_alt_937;#E6E6E6
938;Cezair-Thompson Margaret;Node_alt_938;#E6E6E6
939;Channer Colin;Node_alt_939;#E6E6E6
940;Chatterji Bankimchandra;Node_alt_940;#FF7F00
941;Chikwava Brian;Node_alt_941;#E6E6E6
942;Chiziane Paulina;Node_alt_942;#FF7F00
943;Choden Kunzang;Node_alt_943;#E6E6E6
944;Chreiteh Alexandra;Node_alt_944;#FF7F00
945;Clark Marcus;Node_alt_945;#E6E6E6
946;Cleage Pearl;Node_alt_946;#E6E6E6
947;Cooper Helene;Node_alt_947;#E6E6E6
948;Coover Robert;Node_alt_948;#E6E6E6
949;Corelli Marie;Node_alt_949;#E6E6E6
950;Couperus Louis;Node_alt_950;#FF7F00
951;Cozzens James Gould;Node_alt_951;#E6E6E6
952;Dangarembga Tsitsi;Node_alt_952;#E6E6E6
953;Danticat Edwidge;Node_alt_953;#E6E6E6
954;Dao Bei;Node_alt_954;#FF7F00
955;Davis Harold Lenoir;Node_alt_955;#E6E6E6
956;Dennis-Benn Nicole;Node_alt_956;#E6E6E6
957;de Recacoechea Juan;Node_alt_957;#FF7F00
958;Desai Kiran;Node_alt_958;#E6E6E6
959;de Saint-Pierre Bernardin;Node_alt_959;#FF7F00
960;Diop Boubacar Boris;Node_alt_960;#FF7F00
961;Disraeli Benjamin;Node_alt_961;#E6E6E6
962;Dowlatabadi Mahmoud;Node_alt_962;#FF7F00
963;Drury Allen;Node_alt_963;#E6E6E6
964;Dubus III Andre;Node_alt_964;#E6E6E6
965;Durham David Anthony;Node_alt_965;#E6E6E6
966;Elsir Amir Tag;Node_alt_966;#FF7F00
967;Eltayeb Tarek;Node_alt_967;#FF7F00
968;Enright Anne;Node_alt_968;#E6E6E6
969;Farah Nuruddin;Node_alt_969;#E6E6E6
970;Ferber Edna;Node_alt_970;#E6E6E6
971;Flavin Martin;Node_alt_971;#E6E6E6
972;Fonseca Rubem;Node_alt_972;#FF7F00
973;Forna Aminatta;Node_alt_973;#E6E6E6
974;French Marilyn;Node_alt_974;#E6E6E6
975;Gaines Ernest J.;Node_alt_975;#E6E6E6
976;Gargash Maha;Node_alt_976;#E6E6E6
977;Gibbons Kaye;Node_alt_977;#E6E6E6
978;Gide André;Node_alt_978;#FF7F00
979;Goytisolo Juan;Node_alt_979;#FF7F00
980;Grau Shirley Ann;Node_alt_980;#E6E6E6
981;Green Henry;Node_alt_981;#E6E6E6
982;Grossmith George;Node_alt_982;#E6E6E6
983;Gunesekera Romesh;Node_alt_983;#E6E6E6
984;Guthrie Alfred Bertram Jr;Node_alt_984;#E6E6E6
985;Hagedorn Jessica;Node_alt_985;#E6E6E6
986;Hamilton Jane;Node_alt_986;#E6E6E6
987;Haynes Melinda;Node_alt_987;#E6E6E6
988;Haywood Eliza;Node_alt_988;#E6E6E6
989;Herbert Xavier;Node_alt_989;#E6E6E6
990;Hersey John;Node_alt_990;#E6E6E6
991;Hijuelos Oscar;Node_alt_991;#E6E6E6
992;Himmich Bensalem;Node_alt_992;#FF7F00
993;Hoffman Alice;Node_alt_993;#E6E6E6
994;Hoffmann ETA;Node_alt_994;#FF7F00
995;Hogg James;Node_alt_995;#E6E6E6
996;Holleran Andrew;Node_alt_996;#E6E6E6
997;Holt Victoria;Node_alt_997;#E6E6E6
998;Howatch Susan;Node_alt_998;#E6E6E6
999;Hulme Keri;Node_alt_999;#E6E6E6
1000;Humaydan Younes Iman;Node_alt_1000;#FF7F00
1001;Huong Duong Thu;Node_alt_1001;#FF7F00
1002;Hurston Zona Neale;Node_alt_1002;#E6E6E6
1003;Inchbald Elizabeth;Node_alt_1003;#E6E6E6
1004;Isegawa Moses;Node_alt_1004;#FF7F00
1005;Ismailov Hamid;Node_alt_1005;#FF7F00
1006;Johnson Josephine Winslow;Node_alt_1006;#E6E6E6
1007;Jones Edward Paul;Node_alt_1007;#E6E6E6
1008;Krishnamurthy Kalki;Node_alt_1008;#FF7F00
1009;Karunatilaka Shehan;Node_alt_1009;#E6E6E6
1010;Kempadoo Oonya;Node_alt_1010;#E6E6E6
1011;King-Gamble Marcia;Node_alt_1011;#E6E6E6
1012;Kingsley Charles;Node_alt_1012;#E6E6E6
1013;Kohan Martin;Node_alt_1013;#FF7F00
1014;Kuroyanagi Tetsuko;Node_alt_1014;#FF7F00
1015;Kyomuhendo Goretti;Node_alt_1015;#E6E6E6
1016;Labelle Claude;Node_alt_1016;#E6E6E6
1017;La Farge Oliver;Node_alt_1017;#E6E6E6
1018;Lambourne Alfred;Node_alt_1018;#E6E6E6
1019;Lamb Wally;Node_alt_1019;#E6E6E6
1020;La Motte Ellen;Node_alt_1020;#E6E6E6
1021;Landa Gertrude;Node_alt_1021;#E6E6E6
1022;Landor Edward;Node_alt_1022;#E6E6E6
1023;Lane Anna;Node_alt_1023;#E6E6E6
1024;Lane Elinor;Node_alt_1024;#E6E6E6
1025;Lange Dietrich;Node_alt_1025;#FF7F00
1026;Lang George;Node_alt_1026;#FF7F00
1027;Langworthy Daniel;Node_alt_1027;#E6E6E6
1028;Lanman Charles;Node_alt_1028;#E6E6E6
1029;Laughlin Clara;Node_alt_1029;#E6E6E6
1030;Laut Agnes;Node_alt_1030;#E6E6E6
1031;Lavell Edith;Node_alt_1031;#E6E6E6
1032;Lazell Frederick;Node_alt_1032;#E6E6E6
1033;Leamy Edmund;Node_alt_1033;#E6E6E6
1034;Lee Day;Node_alt_1034;#E6E6E6
1035;Lee Hannah;Node_alt_1035;#E6E6E6
1036;Lee Holme;Node_alt_1036;#E6E6E6
1037;LeFeuvre Amy;Node_alt_1037;#E6E6E6
1038;Le Queux William;Node_alt_1038;#E6E6E6
1039;Lerrigo Charles;Node_alt_1039;#E6E6E6
